Date,Machine,Power Rating,Working Hours,Temp,Humidity,Production Output,Maintenance,Energy Consumed
2024-02-10,Air Compressor,17.79,2.42,26.7,68.79,0.0,0,43.0
2024-02-10,Lighting System,4.09,6.61,32.78,51.42,0.0,0,27.04
2024-02-10,Water Pump,8.19,5.58,30.83,62.57,0.0,0,45.66
2024-02-10,Steam Boiler,38.04,4.0,33.0,30.89,0.0,0,152.04
2024-02-11,Spinning Machine,15.59,2.32,20.85,34.56,188.62,0,36.22
2024-02-11,Weaving Machine,18.68,3.59,23.36,47.48,137.93,0,67.07
2024-02-11,Dyeing Machine,24.64,0.65,30.61,55.26,45.27,0,15.9
2024-02-11,Cutting Machine,12.64,1.79,20.01,59.82,66.53,0,22.58
2024-02-11,Sewing Machine,5.04,1.51,30.11,64.01,57.15,0,7.61
2024-02-11,HVAC System,29.77,9.48,26.92,64.91,0.0,0,282.14
2024-02-11,Air Compressor,12.17,2.95,33.3,43.57,0.0,0,35.95
2024-02-11,Lighting System,5.55,6.63,23.53,32.99,0.0,1,44.17
2024-02-11,Water Pump,8.66,5.62,29.58,60.5,0.0,0,48.65
2024-02-11,Steam Boiler,34.33,2.38,30.27,40.33,0.0,0,81.74
2024-02-12,Spinning Machine,24.18,9.04,34.23,45.53,679.6,0,218.66
2024-02-12,Weaving Machine,10.88,10.52,33.24,40.63,99.09,0,114.48
2024-02-12,Dyeing Machine,27.7,8.68,22.31,38.38,459.99,0,240.44
2024-02-12,Cutting Machine,5.53,10.81,26.21,65.08,338.65,1,71.78
2024-02-12,Sewing Machine,9.08,10.77,32.31,45.25,531.13,0,97.72
2024-02-12,HVAC System,35.78,11.41,33.35,52.61,0.0,0,408.11
2024-02-12,Air Compressor,13.55,6.31,29.47,48.43,0.0,0,85.49
2024-02-12,Lighting System,3.87,13.17,21.58,37.98,0.0,0,51.01
2024-02-12,Water Pump,4.62,5.87,21.5,47.22,0.0,0,27.11
2024-02-12,Steam Boiler,39.33,8.11,24.38,45.27,0.0,0,318.81
2024-02-13,Spinning Machine,22.93,10.48,32.05,61.8,165.05,0,240.27
2024-02-13,Weaving Machine,13.58,10.02,34.27,54.72,801.49,0,136.09
2024-02-13,Dyeing Machine,26.8,8.44,30.91,49.0,435.96,0,226.18
2024-02-13,Cutting Machine,12.94,9.3,28.41,46.06,453.54,0,120.35
2024-02-13,Sewing Machine,9.1,11.78,30.99,44.95,181.64,0,107.21
2024-02-13,HVAC System,30.21,8.66,24.2,39.67,0.0,0,261.66
2024-02-13,Air Compressor,20.34,8.79,24.01,69.47,0.0,0,178.85
2024-02-13,Lighting System,6.73,13.95,21.22,50.23,0.0,0,93.91
2024-02-13,Water Pump,6.94,6.07,24.81,48.91,0.0,0,42.14
2024-02-13,Steam Boiler,34.18,11.6,25.57,61.93,0.0,1,475.99
2024-02-14,Spinning Machine,21.89,11.52,33.66,43.86,189.16,0,252.18
2024-02-14,Weaving Machine,13.66,8.42,24.17,62.89,149.42,0,114.96
2024-02-14,Dyeing Machine,23.21,9.57,28.8,46.09,386.11,0,222.21
2024-02-14,Cutting Machine,11.97,10.04,24.59,60.74,292.13,0,120.24
2024-02-14,Sewing Machine,8.03,10.34,30.74,35.76,777.88,0,83.05
2024-02-14,HVAC System,29.82,8.06,22.19,61.11,0.0,0,240.27
2024-02-14,Air Compressor,15.75,8.92,30.76,66.54,0.0,0,140.44
2024-02-14,Lighting System,4.32,14.0,30.97,59.09,0.0,0,60.48
2024-02-14,Water Pump,8.56,6.67,32.52,51.05,0.0,0,57.1
2024-02-14,Steam Boiler,34.07,8.69,24.93,35.69,0.0,0,296.06
2024-02-15,Spinning Machine,23.35,11.72,22.3,38.31,832.26,0,273.69
2024-02-15,Weaving Machine,16.53,8.18,32.1,48.14,112.48,0,135.22
2024-02-15,Dyeing Machine,25.6,11.91,30.91,48.53,477.47,0,304.94
2024-02-15,Cutting Machine,12.1,9.98,28.43,50.05,722.91,0,120.76
2024-02-15,Sewing Machine,9.89,10.94,34.47,45.71,195.11,0,108.19
2024-02-15,HVAC System,28.22,8.54,23.81,54.65,0.0,0,241.11
2024-02-15,Air Compressor,19.35,6.95,26.12,67.21,0.0,0,134.49
2024-02-15,Lighting System,6.43,13.32,22.45,60.73,0.0,0,85.64
2024-02-15,Water Pump,11.94,4.67,25.5,67.29,0.0,0,55.73
2024-02-15,Steam Boiler,37.3,8.69,22.45,66.51,0.0,0,324.24
2024-02-16,Spinning Machine,22.94,11.9,24.36,44.33,738.95,0,272.99
2024-02-16,Weaving Machine,10.37,11.34,33.29,34.23,619.9,0,117.6
2024-02-16,Dyeing Machine,26.89,11.65,33.86,42.02,899.84,0,313.2
2024-02-16,Cutting Machine,11.26,10.83,27.83,53.11,134.5,0,121.98
2024-02-16,Sewing Machine,5.54,11.72,23.55,56.3,788.35,0,64.89
2024-02-16,HVAC System,29.66,8.43,23.45,44.39,0.0,0,250.19
2024-02-16,Air Compressor,20.44,9.08,22.88,60.12,0.0,0,185.57
2024-02-16,Lighting System,6.06,11.51,27.0,63.03,0.0,0,69.76
2024-02-16,Water Pump,7.08,5.64,34.3,66.18,0.0,0,39.88
2024-02-16,Steam Boiler,39.37,9.86,29.42,58.92,0.0,0,388.08
2024-02-17,Spinning Machine,21.32,3.3,26.34,63.94,97.38,1,84.47
2024-02-17,Weaving Machine,19.77,2.89,31.55,59.15,154.49,0,57.08
2024-02-17,Dyeing Machine,28.36,2.66,34.51,41.39,146.78,0,75.57
2024-02-17,Cutting Machine,9.77,3.91,31.03,33.74,239.58,0,38.2
2024-02-17,Sewing Machine,9.46,3.81,31.34,65.87,194.56,0,36.01
2024-02-17,HVAC System,26.32,8.04,22.14,40.47,0.0,0,211.67
2024-02-17,Air Compressor,21.61,3.5,20.02,62.47,0.0,0,75.75
2024-02-17,Lighting System,6.08,6.27,23.48,34.4,0.0,0,38.14
2024-02-17,Water Pump,4.77,6.73,20.82,35.69,0.0,0,32.08
2024-02-17,Steam Boiler,39.85,3.29,27.2,60.78,0.0,0,130.99
2024-02-18,Spinning Machine,22.21,1.48,27.09,54.33,104.88,0,32.93
2024-02-18,Weaving Machine,19.21,3.95,28.57,32.43,64.17,0,75.86
2024-02-18,Dyeing Machine,26.63,1.3,20.89,62.56,84.0,0,34.59
2024-02-18,Cutting Machine,10.61,1.4,27.98,31.49,38.72,0,14.85
2024-02-18,Sewing Machine,7.12,1.05,22.74,40.03,75.38,0,7.47
2024-02-18,HVAC System,30.4,11.13,32.44,42.89,0.0,0,338.36
2024-02-18,Air Compressor,13.59,2.35,25.16,53.52,0.0,0,31.93
2024-02-18,Lighting System,3.49,7.64,34.65,34.59,0.0,0,26.65
2024-02-18,Water Pump,6.17,7.93,29.27,31.26,0.0,0,48.9
2024-02-18,Steam Boiler,33.76,4.48,34.19,52.05,0.0,0,151.38
2024-02-19,Spinning Machine,22.59,10.27,33.9,53.69,471.59,0,231.97
2024-02-19,Weaving Machine,18.17,11.04,27.64,68.32,396.67,0,200.7
2024-02-19,Dyeing Machine,25.49,10.0,31.94,43.07,773.2,0,254.87
2024-02-19,Cutting Machine,6.48,10.43,33.94,36.67,783.74,0,67.55
2024-02-19,Sewing Machine,8.52,10.79,29.32,41.19,244.56,0,91.92
2024-02-19,HVAC System,29.2,9.08,25.59,39.85,0.0,1,318.04
2024-02-19,Air Compressor,10.33,6.6,21.48,50.1,0.0,0,68.14
2024-02-19,Lighting System,3.43,13.2,32.82,30.15,0.0,0,45.27
2024-02-19,Water Pump,4.76,6.49,28.01,47.6,0.0,0,30.91
2024-02-19,Steam Boiler,37.6,9.32,26.34,36.36,0.0,0,350.35
2024-02-20,Spinning Machine,16.42,9.54,24.34,56.94,620.98,0,156.69
2024-02-20,Weaving Machine,16.63,10.39,26.34,57.65,116.91,0,172.81
2024-02-20,Dyeing Machine,26.26,8.67,32.16,48.59,234.71,0,227.53
2024-02-20,Cutting Machine,13.48,9.06,32.54,41.97,435.54,0,122.12
2024-02-20,Sewing Machine,8.44,11.29,22.69,41.36,820.15,0,95.25
2024-02-20,HVAC System,33.82,11.77,34.58,34.44,0.0,0,398.22
2024-02-20,Air Compressor,20.45,6.74,26.71,53.25,0.0,0,137.82
2024-02-20,Lighting System,6.48,13.33,25.34,48.31,0.0,0,86.4
2024-02-20,Water Pump,12.47,5.4,30.34,64.24,0.0,0,67.3
2024-02-20,Steam Boiler,35.65,8.53,25.17,58.33,0.0,0,303.94
2024-02-21,Spinning Machine,20.75,10.52,28.28,52.64,250.65,0,218.26
2024-02-21,Weaving Machine,11.68,8.7,23.65,44.56,714.66,0,101.58
2024-02-21,Dyeing Machine,20.42,11.88,24.02,36.24,233.56,1,291.07
2024-02-21,Cutting Machine,7.46,10.08,21.08,39.76,824.48,0,75.16
2024-02-21,Sewing Machine,7.74,8.1,22.01,39.52,188.37,0,62.73
2024-02-21,HVAC System,35.55,10.15,29.15,45.4,0.0,0,360.7
2024-02-21,Air Compressor,21.19,8.34,22.4,62.69,0.0,0,176.8
2024-02-21,Lighting System,4.22,11.48,29.6,63.42,0.0,1,58.2
2024-02-21,Water Pump,4.42,6.18,24.8,47.47,0.0,0,27.35
2024-02-21,Steam Boiler,35.45,10.29,31.73,64.16,0.0,0,364.75
2024-02-22,Spinning Machine,22.03,10.3,24.81,42.23,698.4,1,272.15
2024-02-22,Weaving Machine,19.03,8.74,29.3,40.28,204.67,0,166.36
2024-02-22,Dyeing Machine,29.68,10.5,34.55,61.46,777.19,0,311.67
2024-02-22,Cutting Machine,7.06,11.45,33.23,54.45,263.38,0,80.84
2024-02-22,Sewing Machine,9.99,8.62,24.84,69.45,150.1,0,86.11
2024-02-22,HVAC System,25.95,8.83,24.78,31.98,0.0,0,229.22
2024-02-22,Air Compressor,17.37,8.53,29.8,48.66,0.0,1,177.71
2024-02-22,Lighting System,6.76,13.41,30.4,49.35,0.0,0,90.63
2024-02-22,Water Pump,9.39,6.57,25.9,44.02,0.0,0,61.69
2024-02-22,Steam Boiler,38.27,11.3,32.32,48.66,0.0,0,432.53
2024-02-23,Spinning Machine,17.06,11.68,24.13,50.95,779.73,0,199.24
2024-02-23,Weaving Machine,15.42,11.2,34.57,31.01,309.83,0,172.69
2024-02-23,Dyeing Machine,21.86,11.83,31.6,47.97,283.95,0,258.64
2024-02-23,Cutting Machine,14.6,12.0,20.78,38.25,523.99,0,175.16
2024-02-23,Sewing Machine,4.47,11.3,31.81,63.72,727.87,0,50.53
2024-02-23,HVAC System,34.61,11.83,34.77,68.35,0.0,0,409.49
2024-02-23,Air Compressor,14.99,7.96,27.9,54.34,0.0,1,143.24
2024-02-23,Lighting System,6.63,11.89,22.5,46.47,0.0,0,78.91
2024-02-23,Water Pump,9.34,6.32,29.81,52.06,0.0,0,59.0
2024-02-23,Steam Boiler,38.19,8.95,32.65,46.53,0.0,0,341.85
2024-02-24,Spinning Machine,21.9,1.39,22.76,48.45,70.4,1,36.58
2024-02-24,Weaving Machine,13.71,2.17,21.47,46.22,78.43,0,29.79
2024-02-24,Dyeing Machine,22.76,3.85,28.63,52.09,69.61,1,105.15
2024-02-24,Cutting Machine,14.36,3.36,20.65,56.49,259.34,0,48.32
2024-02-24,Sewing Machine,3.24,3.98,22.9,52.43,222.75,0,12.89
2024-02-24,HVAC System,29.6,10.94,31.8,58.83,0.0,0,323.82
2024-02-24,Air Compressor,14.49,3.18,32.46,65.83,0.0,0,46.06
2024-02-24,Lighting System,6.54,7.32,33.59,31.99,0.0,0,47.84
2024-02-24,Water Pump,10.19,4.72,21.26,61.3,0.0,1,57.71
2024-02-24,Steam Boiler,31.11,2.81,34.73,55.98,0.0,0,87.55
2024-02-25,Spinning Machine,18.41,1.24,30.89,50.86,31.14,1,27.43
2024-02-25,Weaving Machine,11.45,0.62,26.78,67.48,20.32,0,7.14
2024-02-25,Dyeing Machine,25.05,3.73,34.1,48.3,80.28,0,93.53
2024-02-25,Cutting Machine,8.25,3.92,20.65,66.01,227.23,0,32.36
2024-02-25,Sewing Machine,9.6,1.46,26.61,48.94,41.35,0,13.96
2024-02-25,HVAC System,28.96,11.67,34.23,61.82,0.0,1,405.49
2024-02-25,Air Compressor,12.8,2.62,31.16,56.39,0.0,0,33.54
2024-02-25,Lighting System,4.61,6.08,27.74,64.3,0.0,0,28.01
2024-02-25,Water Pump,5.38,4.3,20.46,65.58,0.0,0,23.13
2024-02-25,Steam Boiler,38.05,3.4,34.13,59.03,0.0,0,129.37
2024-02-26,Spinning Machine,20.29,10.05,26.6,45.76,95.52,0,203.99
2024-02-26,Weaving Machine,13.86,10.69,33.97,57.97,772.27,0,148.14
2024-02-26,Dyeing Machine,20.25,10.06,20.45,30.49,612.81,0,203.69
2024-02-26,Cutting Machine,10.8,10.03,26.4,61.82,545.71,0,108.26
2024-02-26,Sewing Machine,3.15,10.21,24.53,52.1,91.87,0,32.13
2024-02-26,HVAC System,31.1,10.46,30.2,34.38,0.0,0,325.39
2024-02-26,Air Compressor,19.42,8.87,32.35,68.04,0.0,0,172.29
2024-02-26,Lighting System,6.97,10.42,33.14,58.59,0.0,0,72.61
2024-02-26,Water Pump,8.84,5.64,22.33,51.22,0.0,0,49.8
2024-02-26,Steam Boiler,33.91,11.97,27.24,53.1,0.0,0,405.95
2024-02-27,Spinning Machine,19.3,10.88,32.2,31.81,216.61,0,209.9
2024-02-27,Weaving Machine,16.33,8.59,23.48,56.73,642.91,1,168.36
2024-02-27,Dyeing Machine,27.56,9.49,23.72,38.35,211.15,1,313.91
2024-02-27,Cutting Machine,8.6,9.68,27.4,53.71,402.6,1,99.94
2024-02-27,Sewing Machine,4.6,8.66,22.19,40.79,454.43,0,39.84
2024-02-27,HVAC System,26.99,8.74,24.46,30.54,0.0,0,235.82
2024-02-27,Air Compressor,11.15,7.74,27.84,56.03,0.0,0,86.27
2024-02-27,Lighting System,4.16,12.1,21.23,38.79,0.0,0,50.3
2024-02-27,Water Pump,7.17,6.72,33.84,51.99,0.0,0,48.24
2024-02-27,Steam Boiler,36.77,9.71,20.42,45.86,0.0,0,357.16
2024-02-28,Spinning Machine,19.38,10.13,34.7,55.12,751.18,0,196.33
2024-02-28,Weaving Machine,10.02,11.43,21.0,62.6,475.29,0,114.52
2024-02-28,Dyeing Machine,20.16,11.51,20.34,46.75,293.55,0,232.13
2024-02-28,Cutting Machine,13.26,9.91,20.34,55.33,157.72,1,157.62
2024-02-28,Sewing Machine,4.27,11.34,33.02,43.53,349.69,0,48.43
2024-02-28,HVAC System,38.25,11.44,33.46,35.79,0.0,0,437.5
2024-02-28,Air Compressor,16.16,9.98,22.35,30.07,0.0,0,161.37
2024-02-28,Lighting System,3.44,12.71,29.98,47.14,0.0,0,43.73
2024-02-28,Water Pump,9.32,6.24,24.37,46.24,0.0,0,58.13
2024-02-28,Steam Boiler,40.17,9.04,28.94,64.34,0.0,0,363.07
2024-02-29,Spinning Machine,19.11,8.36,25.35,35.32,211.1,0,159.74
2024-02-29,Weaving Machine,18.55,11.2,30.0,41.18,662.78,0,207.84
2024-02-29,Dyeing Machine,22.59,10.0,27.21,43.99,284.18,0,225.93
2024-02-29,Cutting Machine,5.43,9.69,26.79,67.24,477.07,0,52.58
2024-02-29,Sewing Machine,4.45,10.82,30.67,64.6,820.89,0,48.13
2024-02-29,HVAC System,34.44,8.53,20.22,59.83,0.0,0,293.9
2024-02-29,Air Compressor,19.34,6.66,25.42,62.28,0.0,0,128.79
2024-02-29,Lighting System,6.23,13.26,23.68,67.3,0.0,0,82.63
2024-02-29,Water Pump,5.85,6.69,23.8,39.83,0.0,0,39.18
2024-02-29,Steam Boiler,37.48,11.73,25.64,38.72,0.0,0,439.54
2024-03-01,Spinning Machine,20.52,10.69,34.77,52.57,398.04,0,219.27
2024-03-01,Weaving Machine,17.65,8.32,22.48,53.07,591.31,0,146.79
2024-03-01,Dyeing Machine,20.22,8.01,34.49,62.94,387.32,0,162.04
2024-03-01,Cutting Machine,12.5,11.09,31.58,31.73,685.89,0,138.68
2024-03-01,Sewing Machine,6.85,8.62,34.53,53.7,371.55,1,70.85
2024-03-01,HVAC System,36.04,9.01,25.35,47.57,0.0,0,324.55
2024-03-01,Air Compressor,12.68,8.25,32.76,58.52,0.0,0,104.71
2024-03-01,Lighting System,5.59,11.89,28.56,37.68,0.0,0,66.46
2024-03-01,Water Pump,6.45,5.33,30.95,65.82,0.0,0,34.36
2024-03-01,Steam Boiler,33.91,11.47,33.9,60.96,0.0,0,389.0
2024-03-02,Spinning Machine,20.69,0.93,28.1,34.27,15.26,0,19.23
2024-03-02,Weaving Machine,10.33,1.91,31.86,43.82,149.36,0,19.75
2024-03-02,Dyeing Machine,23.74,0.6,24.43,69.37,17.62,0,14.22
2024-03-02,Cutting Machine,8.45,4.0,30.81,39.48,200.21,0,33.78
2024-03-02,Sewing Machine,9.64,0.78,21.65,53.27,16.34,0,7.53
2024-03-02,HVAC System,34.67,8.42,20.61,52.34,0.0,0,291.85
2024-03-02,Air Compressor,12.53,3.41,32.8,64.17,0.0,0,42.72
2024-03-02,Lighting System,5.78,5.99,27.13,55.87,0.0,0,34.63
2024-03-02,Water Pump,5.5,6.32,21.89,42.15,0.0,0,34.72
2024-03-02,Steam Boiler,42.78,3.57,21.91,61.9,0.0,0,152.89
2024-03-03,Spinning Machine,21.61,1.19,31.8,58.42,23.79,0,25.81
2024-03-03,Weaving Machine,18.3,2.77,21.88,39.13,212.05,0,50.71
2024-03-03,Dyeing Machine,29.17,1.56,31.49,54.62,14.58,0,45.57
2024-03-03,Cutting Machine,10.35,3.79,21.13,69.17,75.49,0,39.23
2024-03-03,Sewing Machine,3.79,0.45,20.77,38.68,35.23,0,1.7
2024-03-03,HVAC System,35.54,10.29,29.64,62.88,0.0,0,365.83
2024-03-03,Air Compressor,16.23,2.26,33.92,63.18,0.0,0,36.63
2024-03-03,Lighting System,5.53,7.76,22.56,38.85,0.0,1,51.55
2024-03-03,Water Pump,5.21,5.61,22.96,52.28,0.0,0,29.24
2024-03-03,Steam Boiler,36.39,3.79,27.17,45.54,0.0,0,137.8
2024-03-04,Spinning Machine,20.59,9.68,28.22,63.55,631.82,0,199.38
2024-03-04,Weaving Machine,12.17,10.62,28.08,49.42,463.89,0,129.25
2024-03-04,Dyeing Machine,29.92,9.01,22.45,62.68,676.59,1,323.55
2024-03-04,Cutting Machine,5.92,11.72,33.02,57.46,238.41,0,69.36
2024-03-04,Sewing Machine,4.12,10.44,20.02,38.26,630.82,0,42.99
2024-03-04,HVAC System,28.7,10.79,31.29,54.76,0.0,0,309.59
2024-03-04,Air Compressor,9.8,7.89,32.16,45.18,0.0,0,77.32
2024-03-04,Lighting System,6.65,13.36,27.55,59.61,0.0,0,88.91
2024-03-04,Water Pump,8.71,5.47,26.07,57.92,0.0,1,57.23
2024-03-04,Steam Boiler,40.02,10.77,24.0,37.73,0.0,0,431.1
2024-03-05,Spinning Machine,20.04,11.73,27.48,56.47,105.58,0,235.03
2024-03-05,Weaving Machine,18.63,10.47,28.43,67.63,851.06,0,195.19
2024-03-05,Dyeing Machine,26.13,10.61,29.47,31.04,153.02,0,277.34
2024-03-05,Cutting Machine,8.77,9.49,20.44,68.98,338.63,0,83.31
2024-03-05,Sewing Machine,6.39,10.88,31.28,50.71,855.07,0,69.58
2024-03-05,HVAC System,31.25,9.78,27.92,34.96,0.0,0,305.59
2024-03-05,Air Compressor,9.69,7.92,25.0,46.1,0.0,0,76.74
2024-03-05,Lighting System,4.49,13.86,21.92,60.79,0.0,0,62.25
2024-03-05,Water Pump,8.99,7.85,32.25,36.0,0.0,0,70.56
2024-03-05,Steam Boiler,36.32,8.29,24.3,53.85,0.0,0,301.18
2024-03-06,Spinning Machine,23.22,8.99,26.58,36.47,84.62,0,208.65
2024-03-06,Weaving Machine,19.99,8.53,32.49,45.09,187.66,0,170.51
2024-03-06,Dyeing Machine,20.36,11.22,32.54,41.88,330.1,0,228.47
2024-03-06,Cutting Machine,5.75,8.44,23.27,67.94,177.97,0,48.57
2024-03-06,Sewing Machine,7.88,10.97,29.71,50.57,227.61,0,86.41
2024-03-06,HVAC System,25.6,8.02,22.06,46.2,0.0,0,205.22
2024-03-06,Air Compressor,12.23,9.46,20.09,40.2,0.0,0,115.69
2024-03-06,Lighting System,3.71,12.76,25.59,43.95,0.0,0,47.33
2024-03-06,Water Pump,6.52,5.64,30.82,61.78,0.0,0,36.77
2024-03-06,Steam Boiler,40.23,9.4,28.45,60.97,0.0,0,378.32
2024-03-07,Spinning Machine,17.4,9.34,30.93,37.83,196.93,0,162.57
2024-03-07,Weaving Machine,15.28,8.84,21.05,47.8,367.55,0,135.08
2024-03-07,Dyeing Machine,24.8,8.34,32.08,59.32,585.41,0,206.89
2024-03-07,Cutting Machine,10.38,8.37,30.45,35.51,272.73,0,86.87
2024-03-07,Sewing Machine,8.92,8.27,24.15,55.86,242.53,0,73.77
2024-03-07,HVAC System,33.05,11.7,34.32,49.04,0.0,0,386.58
2024-03-07,Air Compressor,14.06,9.9,28.66,68.95,0.0,1,167.1
2024-03-07,Lighting System,5.38,12.62,27.38,45.68,0.0,0,67.92
2024-03-07,Water Pump,10.2,4.37,21.68,66.18,0.0,0,44.63
2024-03-07,Steam Boiler,39.02,8.39,32.05,32.62,0.0,0,327.57
2024-03-08,Spinning Machine,15.13,8.65,33.59,55.98,547.54,1,156.95
2024-03-08,Weaving Machine,13.96,11.54,31.47,43.71,668.62,0,161.19
2024-03-08,Dyeing Machine,22.51,11.82,31.14,68.8,959.53,0,266.07
2024-03-08,Cutting Machine,11.7,9.48,22.44,68.78,645.93,0,110.83
2024-03-08,Sewing Machine,8.66,8.74,31.63,41.03,634.16,0,75.62
2024-03-08,HVAC System,32.17,10.28,29.61,40.48,0.0,0,330.77
2024-03-08,Air Compressor,14.66,8.33,25.74,66.28,0.0,0,122.08
2024-03-08,Lighting System,4.56,11.81,20.32,49.75,0.0,0,53.83
2024-03-08,Water Pump,11.56,4.57,26.05,69.25,0.0,0,52.76
2024-03-08,Steam Boiler,30.24,8.6,34.54,67.16,0.0,1,311.89
2024-03-09,Spinning Machine,15.68,0.31,29.12,68.74,12.88,0,4.82
2024-03-09,Weaving Machine,15.01,2.0,24.95,30.62,45.83,0,30.01
2024-03-09,Dyeing Machine,20.7,1.23,34.13,31.68,91.81,0,25.4
2024-03-09,Cutting Machine,10.63,2.13,20.05,45.02,137.27,0,22.6
2024-03-09,Sewing Machine,9.88,0.86,34.76,53.57,12.11,0,8.49
2024-03-09,HVAC System,34.92,10.95,31.85,54.85,0.0,0,382.54
2024-03-09,Air Compressor,18.32,3.97,33.03,65.84,0.0,0,72.8
2024-03-09,Lighting System,3.6,4.41,31.15,61.0,0.0,0,15.86
2024-03-09,Water Pump,9.85,5.35,27.66,61.45,0.0,0,52.69
2024-03-09,Steam Boiler,43.61,2.6,22.8,64.64,0.0,0,113.5
2024-03-10,Spinning Machine,23.87,3.63,33.76,60.18,107.14,0,86.69
2024-03-10,Weaving Machine,14.96,1.77,22.97,37.67,63.51,0,26.45
2024-03-10,Dyeing Machine,22.24,3.27,24.14,52.16,123.84,0,72.79
2024-03-10,Cutting Machine,12.78,0.37,27.94,34.28,20.64,0,4.69
2024-03-10,Sewing Machine,5.11,2.39,25.57,57.27,138.49,0,12.19
2024-03-10,HVAC System,31.73,10.31,29.71,58.73,0.0,0,327.28
2024-03-10,Air Compressor,12.6,2.51,32.4,35.81,0.0,0,31.61
2024-03-10,Lighting System,3.49,5.28,26.39,38.05,0.0,0,18.43
2024-03-10,Water Pump,6.84,5.47,30.91,64.06,0.0,0,37.4
2024-03-10,Steam Boiler,37.91,4.44,28.72,50.45,0.0,0,168.42
2024-03-11,Spinning Machine,22.99,11.84,34.45,53.44,553.34,0,272.13
2024-03-11,Weaving Machine,19.68,9.31,21.44,67.28,185.43,0,183.19
2024-03-11,Dyeing Machine,20.42,8.21,28.75,64.35,650.53,0,167.6
2024-03-11,Cutting Machine,8.01,9.43,29.94,39.56,768.6,0,75.56
2024-03-11,Sewing Machine,6.42,8.11,20.67,58.9,492.97,1,62.56
2024-03-11,HVAC System,33.14,9.15,25.82,60.94,0.0,1,363.72
2024-03-11,Air Compressor,15.35,7.24,22.69,41.82,0.0,0,111.14
2024-03-11,Lighting System,5.74,13.0,33.69,54.6,0.0,0,74.67
2024-03-11,Water Pump,7.02,7.13,21.41,31.34,0.0,0,50.09
2024-03-11,Steam Boiler,34.08,11.04,29.31,30.87,0.0,0,376.3
2024-03-12,Spinning Machine,24.38,9.78,31.96,46.63,185.9,0,238.53
2024-03-12,Weaving Machine,10.96,8.18,31.04,61.29,275.55,0,89.72
2024-03-12,Dyeing Machine,29.55,10.42,33.54,43.99,246.6,0,307.92
2024-03-12,Cutting Machine,13.55,11.47,26.47,50.61,778.76,0,155.33
2024-03-12,Sewing Machine,6.33,9.18,31.71,59.67,302.22,0,58.16
2024-03-12,HVAC System,32.68,10.56,30.52,48.73,0.0,0,344.9
2024-03-12,Air Compressor,16.38,6.08,21.66,51.81,0.0,1,119.51
2024-03-12,Lighting System,5.63,10.95,25.16,31.67,0.0,0,61.67
2024-03-12,Water Pump,9.24,4.14,22.21,69.76,0.0,0,38.24
2024-03-12,Steam Boiler,42.01,10.69,25.08,45.06,0.0,0,449.15
2024-03-13,Spinning Machine,15.02,11.99,34.2,62.03,163.92,0,180.21
2024-03-13,Weaving Machine,15.71,11.27,26.55,32.63,564.4,0,177.06
2024-03-13,Dyeing Machine,26.27,11.53,28.18,38.18,373.86,1,363.61
2024-03-13,Cutting Machine,11.96,10.1,30.97,41.99,318.86,0,120.78
2024-03-13,Sewing Machine,5.65,10.43,21.59,43.96,256.42,0,58.9
2024-03-13,HVAC System,33.87,11.33,33.11,31.88,0.0,0,383.82
2024-03-13,Air Compressor,18.64,9.48,23.46,41.85,0.0,0,176.61
2024-03-13,Lighting System,5.94,10.7,31.56,41.21,0.0,0,63.61
2024-03-13,Water Pump,8.24,5.48,27.51,59.62,0.0,0,45.17
2024-03-13,Steam Boiler,35.84,9.8,25.91,61.64,0.0,0,351.3
2024-03-14,Spinning Machine,25.0,9.13,25.43,57.41,192.55,0,228.29
2024-03-14,Weaving Machine,10.71,8.54,33.54,42.76,674.12,0,91.5
2024-03-14,Dyeing Machine,21.9,9.54,20.63,53.62,396.62,0,208.9
2024-03-14,Cutting Machine,10.41,11.65,31.75,50.97,259.19,0,121.21
2024-03-14,Sewing Machine,4.83,10.39,30.76,58.87,551.39,0,50.22
2024-03-14,HVAC System,36.31,10.29,29.64,56.84,0.0,0,373.65
2024-03-14,Air Compressor,17.74,8.52,22.84,58.52,0.0,0,151.08
2024-03-14,Lighting System,3.63,11.75,25.52,35.62,0.0,0,42.7
2024-03-14,Water Pump,6.43,4.94,24.67,62.86,0.0,0,31.75
2024-03-14,Steam Boiler,32.18,9.15,31.83,40.98,0.0,0,294.56
2024-03-15,Spinning Machine,21.67,10.87,20.16,55.37,243.57,0,235.5
2024-03-15,Weaving Machine,13.51,9.27,28.89,60.3,397.93,0,125.28
2024-03-15,Dyeing Machine,28.83,11.55,34.9,66.39,816.28,0,332.99
2024-03-15,Cutting Machine,8.41,9.02,24.25,46.58,157.03,1,90.98
2024-03-15,Sewing Machine,4.97,10.25,28.92,46.37,118.78,0,51.01
2024-03-15,HVAC System,29.72,8.33,20.89,58.07,0.0,0,247.71
2024-03-15,Air Compressor,11.65,8.44,25.99,32.01,0.0,0,98.3
2024-03-15,Lighting System,5.47,13.53,34.16,65.07,0.0,0,73.97
2024-03-15,Water Pump,9.02,6.98,28.66,42.33,0.0,0,62.97
2024-03-15,Steam Boiler,35.54,11.93,24.43,66.66,0.0,0,423.91
2024-03-16,Spinning Machine,24.84,0.43,21.6,32.5,32.55,0,10.58
